nctId,status,enrollment,enrollment_type,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported
NCT05662592,COMPLETED,3,ACTUAL,I-IV,1,1,1,1,0,0,New Jersey Plastic Surgery,Montclair,New Jersey,07042,40.82593,-74.20903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02717325,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03395678,WITHDRAWN,N/A,ACTUAL,III-VI,0,0,1,1,1,1,Boston Medical Center,Boston,Massachusetts,02118,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06148558,COMPLETED,36,ACTUAL,I-VI,1,1,1,1,1,1,"Skin Study Center, KGL LLC",Newtown Square,Pennsylvania,19073,39.98678,-75.40103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06602284,NOT_YET_RECRUITING,10,ESTIMATED,I-VI,1,1,1,1,1,1,Skin Wellness Dermatology,Birmingham,Alabama,35209,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03944278,COMPLETED,15,ACTUAL,I-VI,1,1,1,1,1,1,Refined Dermatology,Los Gatos,California,95032,37.22661,-121.97468,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02751515,COMPLETED,54,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05844735,COMPLETED,60,ACTUAL,All,1,1,1,1,1,1,"TKL Research, Inc. Site Number : 8400001",Fair Lawn,New Jersey,07410,40.94038,-74.13181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03430245,COMPLETED,16,ACTUAL,I-VI,1,1,1,1,1,1,Skin Laser & Surgery Specialist of NY/NJ,Hackensack,New Jersey,07601,40.88593,-74.04347,0.0,0.0,0.0,0.0,16.0,0.0,0.0
NCT02822313,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01808742,COMPLETED,17,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,77 Plastic Surgery,San Francisco,California,94102,37.77493,-122.41942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02877667,COMPLETED,40,ACTUAL,I-III,1,1,1,0,0,0,SkinCare Physicians,Chestnut Hill,Massachusetts,02467,42.33065,-71.16616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02755467,COMPLETED,22,ACTUAL,I-IV,1,1,1,1,0,0,DuPage Medical Group,Naperville,Illinois,60563,41.78586,-88.14729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05329493,COMPLETED,6,ACTUAL,All,1,1,1,1,1,1,MGH Clinical Unit for Research Trials & Outcomes in Skin,Boston,Massachusetts,02114,42.35843,-71.05977,0.0,0.0,0.0,0.0,6.0,0.0,0.0
NCT03224715,WITHDRAWN,N/A,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,Loyola Dermatology,La Grange Park,Illinois,60526,41.83475,-87.86173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03594721,COMPLETED,12,ACTUAL,All,1,1,1,1,1,1,McDaniel Institute of Anti Aging Research,Virginia Beach,Virginia,23462,36.85293,-75.97799,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03123016,COMPLETED,23,ACTUAL,"IV, V, VI",0,0,0,1,1,1,Icahn School of Medicine at Mount Sinai,New York,New York,10029,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02166138,UNKNOWN,108,ESTIMATED,I-VI,1,1,1,1,1,1,Hospital for Special Surgery,New York,New York,10021,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03496584,TERMINATED,35,ACTUAL,II-IV,0,1,1,1,0,0,UCLA Center for Human Nutriiton,Los Angeles,California,90095,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01160848,COMPLETED,20,ACTUAL,II-III,0,1,1,0,0,0,"DermResearch, Inc.",Austin,Texas,78759,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03938948,UNKNOWN,62,ESTIMATED,I-IV,1,1,1,1,0,0,Will Surgical Arts,Ijamsville,Maryland,21754,39.36038,-77.32276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06415305,COMPLETED,10,ACTUAL,All,1,1,1,1,1,1,"Skin Sciences, PLLC",Louisville,Kentucky,40217,38.25424,-85.75941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05365360,RECRUITING,50,ESTIMATED,All,1,1,1,1,1,1,Banner University Dermatology,Tucson,Arizona,85719,32.22174,-110.92648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02995122,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02788162,COMPLETED,10,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02411162,COMPLETED,15,ACTUAL,All,1,1,1,1,1,1,GSK Investigational Site,Urbana,Illinois,61801,40.11059,-88.20727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02472405,COMPLETED,18,ACTUAL,I-III,1,1,1,0,0,0,University of Miami Sylvester Comprehensive Cancer Center,Miami,Florida,33136,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00952523,COMPLETED,162,ACTUAL,"I, II, III",1,1,1,0,0,0,Skin Study Center,Broomall,Pennsylvania,19008,39.9815,-75.35658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00981461,COMPLETED,72,ACTUAL,I-IV,1,1,1,1,0,0,"Jose Mendez, DO",Miami,Florida,33144,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00981461,COMPLETED,72,ACTUAL,I-IV,1,1,1,1,0,0,"Abe Marcadis, MD",Palm Beach,Florida,N/A,26.70562,-80.03643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00981461,COMPLETED,72,ACTUAL,I-IV,1,1,1,1,0,0,"David Goldberg, MD",Hackensack,New Jersey,N/A,40.88593,-74.04347,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00981461,COMPLETED,72,ACTUAL,I-IV,1,1,1,1,0,0,Sadick Research Group,New York,New York,10075,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00981461,COMPLETED,72,ACTUAL,I-IV,1,1,1,1,0,0,"Janet Hickman, MD",Lynchburg,Virginia,24501,37.41375,-79.14225,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00591331,COMPLETED,37,ACTUAL,"I, II, III",1,1,1,0,0,0,Hill Top Research,St. Petersburg,Florida,33710,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,"University of California, Irvine",Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,"University of California, San Francisco",San Francisco,California,94115,37.77493,-122.41942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,University of Miami,Miami,Florida,33136,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,Tufts Medical Center,Boston,Massachusetts,02111,42.35843,-71.05977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,The Mount Sinai Medical Center,New York,New York,10029,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,Fox Chase Cancer Center,Philadelphia,Pennsylvania,19111,39.95238,-75.16362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00865878,TERMINATED,6,ACTUAL,I-IV,1,1,1,1,0,0,Vanderbilt University Medical Center,Nashville,Tennessee,37204,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02145364,COMPLETED,20,ACTUAL,All,1,1,1,1,1,1,Clinical Testing of Beverly Hills,Beverly Hills,California,90210,34.07362,-118.40036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02145364,COMPLETED,20,ACTUAL,All,1,1,1,1,1,1,The Maas Clinic,San Francisco,California,94115,37.77493,-122.41942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01176448,COMPLETED,6,ACTUAL,I-III,1,1,1,0,0,0,Zel Skin and Laser,Edina,Minnesota,55424,44.88969,-93.34995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01368965,COMPLETED,54,ACTUAL,III-VI,0,0,1,1,1,1,"Harris Aesthetics, LLC",Chevy Chase,Maryland,20815,39.00287,-77.07115,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01368965,COMPLETED,54,ACTUAL,III-VI,0,0,1,1,1,1,"Dermatology, Cosmetic & Laser Surgery",Rockville,Maryland,20852,39.084,-77.15276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03078647,COMPLETED,31,ACTUAL,I-VI,1,1,1,1,1,1,Macrene Alexiades,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,62.0,0.0,0.0
NCT03078647,COMPLETED,31,ACTUAL,I-VI,1,1,1,1,1,1,Girish Munavalli,Charlotte,North Carolina,28270,35.22709,-80.84313,0.0,0.0,0.0,0.0,62.0,0.0,0.0
NCT02774252,COMPLETED,13,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Birmingham,Alabama,N/A,33.52066,-86.80249,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Los Angeles,California,90069,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Los Angeles,California,N/A,34.05223,-118.24368,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,San Francisco,California,N/A,37.77493,-122.41942,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,New Haven,Connecticut,N/A,41.30815,-72.92816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Metairie,Louisiana,N/A,29.98409,-90.15285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Glenn Dale,Maryland,N/A,38.98761,-76.82053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,Montclair,New Jersey,N/A,40.82593,-74.20903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01635855,COMPLETED,117,ACTUAL,IV-VI,0,0,0,1,1,1,N/A,White Plains,New York,N/A,41.03399,-73.76291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02146807,COMPLETED,60,ESTIMATED,I-IV,1,1,1,1,0,0,Washington Institute of Dermatologic Laser Surgery,Washington D.C.,District of Columbia,20005,38.89511,-77.03637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02146807,COMPLETED,60,ESTIMATED,I-IV,1,1,1,1,0,0,New York Laser and Skin Care,New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02146807,COMPLETED,60,ESTIMATED,I-IV,1,1,1,1,0,0,Main Line Center for Laser Surgery,Ardmore,Pennsylvania,19003,40.00678,-75.28546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02912507,COMPLETED,11,ACTUAL,I-VI,1,1,1,1,1,1,Laser Skin Solutions Jacksonville,Jacksonville Beach,Florida,32250,30.29469,-81.39314,0.0,0.0,0.0,0.0,20.0,0.0,0.0
NCT01257555,COMPLETED,24,ESTIMATED,I-VI,1,1,1,1,1,1,Solta Medical,Hayward,California,94545,37.66882,-122.0808,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06415435,RECRUITING,90,ESTIMATED,I-VI,1,1,1,1,1,1,Scripps Health,La Jolla,California,92037,32.84727,-117.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06415435,RECRUITING,90,ESTIMATED,I-VI,1,1,1,1,1,1,"Dermatology, Laser & Vein Specialists of the Carolinas, PLLC",Charlotte,North Carolina,28207,35.22709,-80.84313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06415435,RECRUITING,90,ESTIMATED,I-VI,1,1,1,1,1,1,Refresh Dermatology,Houston,Texas,77081,29.76328,-95.36327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00919191,COMPLETED,26,ACTUAL,"I, II, III",1,1,1,0,0,0,Skin Study Center,Broomall,Pennsylvania,19008,39.9815,-75.35658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02787616,COMPLETED,306,ACTUAL,"I, II",1,1,0,0,0,0,Stanford Dermatology,Redwood City,California,94603,37.48522,-122.23635,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03478644,COMPLETED,152,ACTUAL,I-IV,1,1,1,1,0,0,GSK Investigational Site,Fort Wayne,Indiana,46825,41.1306,-85.12886,0.0,2.0,2.0,36.0,262.0,2.0,0.0
NCT06854575,RECRUITING,174,ESTIMATED,I-IV,1,1,1,1,0,0,SGS Phoenix Research Center,Phoenix,Arizona,85029,33.44838,-112.07404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06854575,RECRUITING,174,ESTIMATED,I-IV,1,1,1,1,0,0,SGS Elizabeth Research Center,Elizabeth,New Jersey,07208,40.66399,-74.2107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06854575,RECRUITING,174,ESTIMATED,I-IV,1,1,1,1,0,0,SGS Dallas Research Center,Richardson,Texas,75081,32.94818,-96.72972,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01518907,COMPLETED,99,ACTUAL,I-V,1,1,1,1,1,0,"SNBL Clinical Pharmacology Center, Inc",Baltimore,Maryland,21201,39.29038,-76.61219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02873104,COMPLETED,70,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06363240,COMPLETED,4,ACTUAL,All,1,1,1,1,1,1,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02431494,TERMINATED,4,ACTUAL,II-V,0,1,1,1,1,0,"NSU COM Division of Dermatology, General, Cosmetic Dermatology and Cutaneous Surgery",Fort Lauderdale,Florida,33328,26.12231,-80.14338,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02431494,TERMINATED,4,ACTUAL,II-V,0,1,1,1,1,0,Hollywood Dermatology,Hollywood,Florida,33021,26.0112,-80.14949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01038869,COMPLETED,20,ACTUAL,IV-VI,0,0,0,1,1,1,"DermResearch, PLLC",Louisville,Kentucky,40217,38.25424,-85.75941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT00478751,COMPLETED,22,ACTUAL,IV-VI,0,0,0,1,1,1,"Department of Dermatology, Henry Ford Medical Center, 3031 West Grand Boulevard,",Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03945383,COMPLETED,120,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,My Community Research Center,Miami,Florida,33155,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03945383,COMPLETED,120,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,Great Lakes Clinical Trials,Chicago,Illinois,60640,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03945383,COMPLETED,120,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,Virginia Clinical Research,Norfolk,Virginia,23502,36.84681,-76.28522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03858543,COMPLETED,10,ACTUAL,I-IV,1,1,1,1,0,0,Henry Ford Health System,Detroit,Michigan,48202,42.33143,-83.04575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03421691,COMPLETED,17,ACTUAL,I-IV,1,1,1,1,0,0,Skin Laser and Surgery Specialists of NY and NJ,New York,New York,10022,40.71427,-74.00597,0.0,2.0,0.0,0.0,14.0,0.0,0.0
NCT04510103,COMPLETED,46,ACTUAL,I-IV,1,1,1,1,0,0,"Thomas J. Stephens & Associates, Inc.",Colorado Springs,Colorado,80915,38.83388,-104.82136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT03681470,COMPLETED,20,ACTUAL,"IV, V, VI",0,0,0,1,1,1,Mount Sinai West,New York,New York,10023,40.71427,-74.00597,0.0,1.0,0.0,16.0,0.0,0.0,3.0
NCT03018587,COMPLETED,23,ACTUAL,I-VI,1,1,1,1,1,1,Cutera Research Center,Brisbane,California,94005,37.68077,-122.39997,0.0,5.0,2.0,0.0,12.0,0.0,4.0
NCT00541931,COMPLETED,37,ACTUAL,"I, II",1,1,0,0,0,0,Stanford University School of Medicine,Stanford,California,94305,37.42411,-122.16608,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05168670,COMPLETED,20,ACTUAL,I-V,1,1,1,1,1,0,Toyos Clinic,Nashville,Tennessee,37215,36.16589,-86.78444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04029545,TERMINATED,5,ACTUAL,All,1,1,1,1,1,1,California Dermatology & Clinical Research Institute,Encinitas,California,92024,33.03699,-117.29198,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT04029545,TERMINATED,5,ACTUAL,All,1,1,1,1,1,1,"International Dermatology Research, Inc",Miami,Florida,33144,25.77427,-80.19366,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT04029545,TERMINATED,5,ACTUAL,All,1,1,1,1,1,1,"Skin Specialists, PC",Omaha,Nebraska,68144,41.25626,-95.94043,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT04029545,TERMINATED,5,ACTUAL,All,1,1,1,1,1,1,Tennessee Clinical Research Center,Nashville,Tennessee,37215,36.16589,-86.78444,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT04029545,TERMINATED,5,ACTUAL,All,1,1,1,1,1,1,Skintastic,Plano,Texas,75093,33.01984,-96.69889,0.0,0.0,0.0,0.0,10.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,BelleSante,Scottsdale,Arizona,85260,33.50921,-111.89903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,AM Facial Plastics,Beverly Hills,California,90211,34.07362,-118.40036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Behr Laser & Skin Care Center,Fresno,California,93720,36.74773,-119.77237,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Aesthetics By Dr. Lee,Granite Bay,California,95746,38.76323,-121.16384,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,N2 Aesthetics,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,N2 Aesthetics,Manhattan Beach,California,90266,33.88474,-118.41091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Marina Plastic Surgery,Marina del Rey,California,90292,33.98162,-118.45371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Marcus Medical,Redondo Beach,California,90277,33.84918,-118.38841,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Dr. Christie,West Hollywood,California,90069,34.09001,-118.36174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Ziering Medical,West Hollywood,California,90069,34.09001,-118.36174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Bauman Medical,Boca Raton,Florida,33432,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Mirror Plastic Surgery,St. Petersburg,Florida,33701,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Hive Aesthetic LLC,Chicago,Illinois,60657,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,ICON Anti-aging and Aesthetics,Birmingham,Michigan,48009,42.5467,-83.21132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Davis Cosmedic Plastic Surgery,Cherry Hill,New Jersey,08003,39.93484,-75.03073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,AIEREM Aesthetics Spa & Plastic Surgery,Manhattan,New York,75231,40.78343,-73.96625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Lewis Dermatology and Associates,New York,New York,10021,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Luxurgery,New York,New York,10021,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,"Haideh Hirmand MD, Aesthetic Plastic Surgery",New York,New York,10028,40.71427,-74.00597,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,AIEREM Aesthetics Spa & Plastic Surgery,Syosset,New York,11791,40.82621,-73.50207,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Austin Plastic Surgeon,Austin,Texas,78758,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,Dallas Plastic Surgery Institute,Dallas,Texas,75225,32.78306,-96.80667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,US Dermatology Partners / Dermatology Associates of Tyler,Tyler,Texas,75703,32.35126,-95.30106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06477172,RECRUITING,500,ESTIMATED,All,1,1,1,1,1,1,AG Aesthetic Centre,Vancouver,Washington,98660,45.63873,-122.66149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04345094,COMPLETED,32,ACTUAL,I-IV,1,1,1,1,0,0,Integrative skin Science and Research,Sacramento,California,95815,38.58157,-121.4944,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02318654,ACTIVE_NOT_RECRUITING,30,ESTIMATED,I-III,1,1,1,0,0,0,"Northwestern University Feinberg School of Medicine, Department of Dermatology",Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT04882631,COMPLETED,30,ACTUAL,"I, II, III",1,1,1,0,0,0,KGL Skin Study Center,Newtown Square,Pennsylvania,19073,39.98678,-75.40103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02750488,COMPLETED,54,ACTUAL,"I, II, III",1,1,1,0,0,0,N/A,Piscataway,New Jersey,08854,40.49927,-74.39904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT06283173,COMPLETED,86,ACTUAL,I-V,1,1,1,1,1,0,ALS Beauty and Personal Care,Torrance,California,90501,33.83585,-118.34063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01212172,COMPLETED,20,ACTUAL,I-V,1,1,1,1,1,0,Department of Dermatology Clinical Research,Irvine,California,92697,33.66946,-117.82311,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT05750901,RECRUITING,1000,ESTIMATED,I-VI,1,1,1,1,1,1,Sanctuary Plastic Surgery,Boca Raton,Florida,33431,26.35869,-80.0831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02831478,COMPLETED,98,ACTUAL,"I, II, III, IV",1,1,1,1,0,0,N/A,St. Petersburg,Florida,33714,27.77086,-82.67927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT01905891,COMPLETED,7,ACTUAL,I-III,1,1,1,0,0,0,Northwestern Memorial Hospital,Chicago,Illinois,60611,41.85003,-87.65005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02936570,COMPLETED,5,ACTUAL,I,1,0,0,0,0,0,N/A,Union,New Jersey,07083,40.6976,-74.2632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02322086,COMPLETED,30,ACTUAL,I-VI,1,1,1,1,1,1,International Dermatology Research,Miami,Florida,33144,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02322086,COMPLETED,30,ACTUAL,I-VI,1,1,1,1,1,1,University of North Carolina School of Medicine,Chapel Hill,North Carolina,27516,35.9132,-79.05584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02322086,COMPLETED,30,ACTUAL,I-VI,1,1,1,1,1,1,DermResearch Inc.,Austin,Texas,78759,30.26715,-97.74306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCT02268474,COMPLETED,22,ACTUAL,I-III,1,1,1,0,0,0,Miami Dermatology & Laser Institute,Miami,Florida,33173,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0
