nctId,status,enrollment,enrollment_type,last_update_year,extracted_score,Type_I,Type_II,Type_III,Type_IV,Type_V,Type_VI,facility,city,state,zip,latitude,longitude,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_Black_or_African_American,Race_White,Race_More_than_one_race,Race_Unknown_or_Not_Reported,search_query,place_name,phase,central_contacts,overall_officials
NCT03409952,COMPLETED,20.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,"Maryland Dermatology Laser, Skin & Vein Institute",Hunt Valley,Maryland,21030,39.472291,-76.6368194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maryland Dermatology Laser, Skin & Vein Institute, Hunt Valley, Maryland 21030","Maryland Dermatology, Laser, Skin & Vein Institute",NA,[],"[{'name': 'Kari Larson, MBA', 'affiliation': 'Sponsor GmbH', 'role': 'STUDY_DIRECTOR'}]"
NCT02793739,COMPLETED,20.0,ACTUAL,2021,All,1,1,1,1,1,1,Marmur Medical,New York,New York,10128,40.7816632,-73.9590497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marmur Medical, New York, New York 10128",Marmur Medical,NA,[],"[{'name': 'Ellen Marmur, MD', 'affiliation': 'Marmur Medical', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05590585,COMPLETED,124.0,ACTUAL,2024,IV,0,0,0,1,0,0,Markowitz Medical,New York,New York,10128,40.7879752,-73.9554837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Markowitz Medical, New York, New York 10128",Markowitz Medical OptiSkin Medical,PHASE4,[],"[{'name': 'Clinical Trial Management', 'affiliation': 'Regeneron Pharmaceuticals', 'role': 'STUDY_DIRECTOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,Marina Plastic Surgery,Marina del Rey,California,90292,33.9826915,-118.4416813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marina Plastic Surgery, Marina del Rey, California 90292",Marina Plastic Surgery,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT04510727,WITHDRAWN,0.0,ACTUAL,2024,All,1,1,1,1,1,1,Maria V Muniz,Miami,Florida,33125,25.77427,-80.19366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Maria V Muniz, Miami, Florida 33125",NO_RESULTS_FOUND,NA,[],"[{'name': 'Keyvan Nouri, MD', 'affiliation': 'University of Miami', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,Marcus Medical,Redondo Beach,California,90277,33.8170566,-118.386699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marcus Medical, Redondo Beach, California 90277",Marcus Medical,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT06999408,NOT_YET_RECRUITING,15.0,ESTIMATED,2025,All,1,1,1,1,1,1,Marc Avram MD,New York,New York,10021,40.7720112,-73.9671053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Marc Avram MD, New York, New York 10021","Marc Avram, MD",NA,"[{'name': 'Michele Clinical Research Coordinator', 'role': 'CONTACT', 'phone': '212-734-4007', 'email': 'Michele@dravram.com'}, {'name': 'Jen Clinical Program Director', 'role': 'CONTACT', 'phone': '310-913-8860', 'email': 'jhoscheid@coolhealth.com'}]","[{'name': 'Marc Avram, MD', 'affiliation': '', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Dawn Queen, MD', 'affiliation': '', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT05487547,COMPLETED,33.0,ACTUAL,2023,I-IV,1,1,1,1,0,0,Manhattan Face and Eye clinic,New York,New York,10019,40.7656344,-73.9784152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Manhattan Face and Eye clinic, New York, New York 10019",Manhattan Face and Eye,NA,[],"[{'name': 'James Chelnis, MD', 'affiliation': 'Manhattan Face and Eye', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Chantel Garcia, OD', 'affiliation': 'Carolina Eye Doctors', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT01362192,COMPLETED,20.0,ACTUAL,2015,I-III,1,1,1,0,0,0,Main Line Center for Laser Surgery,Ardmore,Pennsylvania,19003,40.0087844,-75.2891183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Main Line Center for Laser Surgery, Ardmore, Pennsylvania 19003",Main Line Center for Laser Surgery,PHASE4,[],[]
NCT02146807,COMPLETED,60.0,ESTIMATED,2015,I-IV,1,1,1,1,0,0,Main Line Center for Laser Surgery,Ardmore,Pennsylvania,19003,40.0087844,-75.2891183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Main Line Center for Laser Surgery, Ardmore, Pennsylvania 19003",Main Line Center for Laser Surgery,NA,[],"[{'name': 'Shlomit Mann', 'affiliation': 'Syneron Medical Ltd.', 'role': 'STUDY_DIRECTOR'}]"
NCT02700932,UNKNOWN,15.0,ACTUAL,2017,I-VI,1,1,1,1,1,1,Main Line Center for Laser Surgery,Ardmore,Pennsylvania,19003,40.0087844,-75.2891183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Main Line Center for Laser Surgery, Ardmore, Pennsylvania 19003",Main Line Center for Laser Surgery,NA,[],"[{'name': 'Eric F Bernstein, MD', 'affiliation': 'Main Line Center for Laser Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00933543,COMPLETED,107.0,ACTUAL,2013,I-VI,1,1,1,1,1,1,"Madison Skin & Research, Inc",Madison,Wisconsin,53719,43.0600428,-89.4931696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Madison Skin & Research, Inc, Madison, Wisconsin 53719",Madison Skin & Research Inc,PHASE2,[],"[{'name': 'Lawrence F. Eichenfield, M.D', 'affiliation': ""Children's Specialists of San Diego / Rady Children's Hospital San Diego"", 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03078647,COMPLETED,31.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,Macrene Alexiades,New York,New York,10028,40.7772381,-73.95891999999999,0.0,0.0,0.0,0.0,62.0,0.0,0.0,"Macrene Alexiades, New York, New York 10028",Dr. Macrene Alexiades,NA,[],"[{'name': 'Girish Munavalli, MD', 'affiliation': 'Laser & Vein Specialists of the Carolinas', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,Luxurgery,New York,New York,10021,40.770654,-73.9679658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Luxurgery, New York, New York 10021","Sachin M. Shridharani, MD, FACS: LUXURGERY©",N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT03224715,WITHDRAWN,0.0,ACTUAL,2018,"I, II, III, IV",1,1,1,1,0,0,Loyola Dermatology,La Grange Park,Illinois,60526,41.7956435,-87.88675719999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Loyola Dermatology, La Grange Park, Illinois 60526",Dermatology Associates of LaGrange,NA,[],[]
NCT06351358,ACTIVE_NOT_RECRUITING,40.0,ESTIMATED,2024,All,1,1,1,1,1,1,Lorenc Aesthetic Plastic Surgery Center,New York,New York,10028,40.778089,-73.95795799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lorenc Aesthetic Plastic Surgery Center, New York, New York 10028","Z. Paul Lorenc, M.D, F.A.C.S",NA,[],"[{'name': 'Michael Somenek, MD', 'affiliation': 'Somenek + Pittman MD: Advanced Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'Paul Z Lorenc, MD', 'affiliation': 'Z. Paul Lorenc Aesthetic Plastic Surgery', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT00702507,COMPLETED,200.0,ACTUAL,2012,I-VI,1,1,1,1,1,1,"Lewis Purnell, MD",San Antonio,Texas,78229,29.5087357,-98.5879347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lewis Purnell, MD, San Antonio, Texas 78229","Lewis M. Purnell, M.D., F.A.A.P.",PHASE4,[],"[{'name': 'GSK Clinical Trials', 'affiliation': 'GlaxoSmithKline', 'role': 'STUDY_DIRECTOR'}]"
NCT06477172,RECRUITING,500.0,ESTIMATED,2025,All,1,1,1,1,1,1,Lewis Dermatology and Associates,New York,New York,10021,40.772711,-73.9619538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lewis Dermatology and Associates, New York, New York 10021",Lewis Dermatology and Associates,N/A,"[{'name': 'Lisa Campbell, PhD', 'role': 'CONTACT', 'phone': '858-997-7447', 'email': 'lisa.campbell@acorn.me'}]","[{'name': 'Drew Taylor, PhD', 'affiliation': 'Acorn Biolabs', 'role': 'STUDY_CHAIR'}]"
NCT04910945,RECRUITING,70.0,ESTIMATED,2024,All,1,1,1,1,1,1,Le's Aesthetics,San Jose,California,95112,37.4139861,-121.884989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Le's Aesthetics, San Jose, California 95112",Le Aesthetic,NA,"[{'name': 'Matthew Gronski, PhD', 'role': 'CONTACT', 'phone': '888-907-0115', 'email': 'mgronski@venusconcept.com'}]","[{'name': 'Matthew Gronski, PhD', 'affiliation': 'Venus Concept', 'role': 'STUDY_DIRECTOR'}]"
NCT00702507,COMPLETED,200.0,ACTUAL,2012,I-VI,1,1,1,1,1,1,"Lawrence Schachner, MD",Miami,Florida,33136,25.7877859,-80.2159365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Lawrence Schachner, MD, Miami, Florida 33136","Lawrence A Schachner, MD",PHASE4,[],"[{'name': 'GSK Clinical Trials', 'affiliation': 'GlaxoSmithKline', 'role': 'STUDY_DIRECTOR'}]"
NCT02748928,COMPLETED,62.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,Laser Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,3.0,3.0,1.0,3.0,52.0,0.0,0.0,"Laser Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],"[{'name': 'Ruthie Amir, MD', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT02912507,COMPLETED,11.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Laser Skin Solutions Jacksonville,Jacksonville Beach,Florida,32250,30.2598893,-81.3896594,0.0,0.0,0.0,0.0,20.0,0.0,0.0,"Laser Skin Solutions Jacksonville, Jacksonville Beach, Florida 32250",Laser Skin Solutions Jacksonville,NA,[],"[{'name': 'Jill Lezaic, DO', 'affiliation': 'Laser Skin Solutions Jacksonville', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT03793348,UNKNOWN,35.0,ESTIMATED,2019,I-IV,1,1,1,1,0,0,Laser and Skin Surgery of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],[]
NCT03573271,UNKNOWN,20.0,ESTIMATED,2018,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],[]
NCT03583918,COMPLETED,50.0,ACTUAL,2018,"I, II, III",1,1,1,0,0,0,Laser and Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],"[{'name': 'Patricia E Krantz, MBA', 'affiliation': 'Cytrellis Biosystems, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT03793348,UNKNOWN,35.0,ESTIMATED,2019,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],[]
NCT04695691,COMPLETED,104.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of Northern CA,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of Northern CA, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],[]
NCT03534609,COMPLETED,18.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Kari Larson, MBA', 'affiliation': 'Sponsor GmbH', 'role': 'STUDY_DIRECTOR'}]"
NCT03573271,UNKNOWN,20.0,ESTIMATED,2018,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],[]
NCT03456674,ACTIVE_NOT_RECRUITING,10.0,ESTIMATED,2019,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Kari Larson, MBA', 'affiliation': 'Sponsor GmbH', 'role': 'STUDY_DIRECTOR'}]"
NCT03583918,COMPLETED,50.0,ACTUAL,2018,"I, II, III",1,1,1,0,0,0,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Patricia E Krantz, MBA', 'affiliation': 'Cytrellis Biosystems, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT02468453,UNKNOWN,60.0,ESTIMATED,2018,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,"[{'name': 'Shlomit Mann, MSc', 'role': 'CONTACT', 'phone': '+972732442347', 'email': 'shlomitm@syneron-candela.com'}]","[{'name': 'Shlomit Mann, MSc', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT03415685,TERMINATED,39.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Kari Larson, MBA', 'affiliation': 'Sponsor GmbH', 'role': 'STUDY_DIRECTOR'}]"
NCT02003833,COMPLETED,40.0,ACTUAL,2015,I-IV,1,1,1,1,0,0,Laser and Skin Surgery Center of Indiana,Carmel,Indiana,46032,39.9174249,-86.15650699999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center of Indiana, Carmel, Indiana 46032",Laser and Skin Surgery Center of Indiana,PHASE4,[],"[{'name': 'Neil S Sadick, MD', 'affiliation': 'Sadick Research Group', 'role': 'PRINCIPAL_INVESTIGATOR'}, {'name': 'William Hanke, MD', 'affiliation': 'Laser and Skin Surgery Center of Indiana', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02711618,UNKNOWN,47.0,ACTUAL,2017,I-VI,1,1,1,1,1,1,Laser and Skin Surgery Center,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Skin Surgery Center, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Alan H Gold, M.D.', 'affiliation': 'Aesthetic Plastic Surgery & Cosmetic Medicine Great Neck, New York', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02146820,COMPLETED,60.0,ACTUAL,2015,I-VI,1,1,1,1,1,1,Laser and Cosmetic Dermatology,San Francisco,California,94115,37.78411699999999,-122.4392111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser and Cosmetic Dermatology, San Francisco, California 94115",Bay Area Cosmetic Dermatology,NA,[],"[{'name': 'Shlomit Mann', 'affiliation': 'Syneron Medical Ltd.', 'role': 'STUDY_DIRECTOR'}]"
NCT02999763,COMPLETED,70.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,"Laser & Skin Surgery Medical Group, Inc",Sacramento,California,95816,38.5706609,-121.4556892,0.0,4.0,0.0,4.0,61.0,0.0,1.0,"Laser & Skin Surgery Medical Group, Inc, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],"[{'name': 'Ruthie Amir, MD', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT03228641,COMPLETED,33.0,ACTUAL,2018,"I, II, III",1,1,1,0,0,0,Laser & Skin Surgery Center of NY,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of NY, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Michail M Pankratov, MD, PhD', 'affiliation': 'Senior Vice President of Clinical & Regulatory Affairs', 'role': 'STUDY_DIRECTOR'}, {'name': 'Patricia E Krantz', 'affiliation': 'Director of Clinical Operations', 'role': 'STUDY_DIRECTOR'}]"
NCT01950065,COMPLETED,85.0,ACTUAL,2015,"I, II, III, IV",1,1,1,1,0,0,Laser & Skin Surgery Center of NY,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of NY, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],[]
NCT02217228,COMPLETED,394.0,ACTUAL,2017,"I, II, III",1,1,1,0,0,0,Laser & Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],[]
NCT04146584,COMPLETED,93.0,ACTUAL,2021,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of Northern California,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of Northern California, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,PHASE2,[],"[{'name': 'Avishai Tzur', 'affiliation': 'Clinical Projects Manager', 'role': 'STUDY_CHAIR'}]"
NCT04146584,COMPLETED,93.0,ACTUAL,2021,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of New York®,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of New York®, New York, New York 10016",Laser & Skin Surgery Center of New York,PHASE2,[],"[{'name': 'Avishai Tzur', 'affiliation': 'Clinical Projects Manager', 'role': 'STUDY_CHAIR'}]"
NCT02898350,COMPLETED,25.0,ACTUAL,2016,I-V,1,1,1,1,1,0,Laser & Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Shlomit Mann, MSc', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT01813786,COMPLETED,9.0,ACTUAL,2020,I-IV,1,1,1,1,0,0,Laser & Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Patricia Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT01745627,COMPLETED,43.0,ACTUAL,2020,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Patricia Krantz', 'affiliation': 'Cynosure, Inc.', 'role': 'STUDY_DIRECTOR'}]"
NCT03631368,UNKNOWN,20.0,ESTIMATED,2018,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,PHASE2,"[{'name': 'Jennifer Moreno', 'role': 'CONTACT', 'phone': '212-686-7306', 'email': 'research@laserskinsurgery.com'}]",[]
NCT02999763,COMPLETED,70.0,ACTUAL,2019,I-VI,1,1,1,1,1,1,Laser & Skin Surgery Center of New York,New York,New York,10016,40.7446877,-73.974925,0.0,4.0,0.0,4.0,61.0,0.0,1.0,"Laser & Skin Surgery Center of New York, New York, New York 10016",Laser & Skin Surgery Center of New York,NA,[],"[{'name': 'Ruthie Amir, MD', 'affiliation': 'Syneron Medical', 'role': 'STUDY_DIRECTOR'}]"
NCT03228641,COMPLETED,33.0,ACTUAL,2018,"I, II, III",1,1,1,0,0,0,Laser & Skin Center of Northern CA,Sacramento,California,95816,38.5706609,-121.4556892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Laser & Skin Center of Northern CA, Sacramento, California 95816",Laser & Skin Surgery Center of Northern California,NA,[],"[{'name': 'Michail M Pankratov, MD, PhD', 'affiliation': 'Senior Vice President of Clinical & Regulatory Affairs', 'role': 'STUDY_DIRECTOR'}, {'name': 'Patricia E Krantz', 'affiliation': 'Director of Clinical Operations', 'role': 'STUDY_DIRECTOR'}]"
NCT04695691,COMPLETED,104.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,Kwan Dermatology,San Francisco,California,94108,37.7885686,-122.4077112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kwan Dermatology, San Francisco, California 94108",Dr. William Kwan,NA,[],[]
NCT02180282,TERMINATED,13.0,ACTUAL,2017,I-V,1,1,1,1,1,0,Knight Dermatology Institute,Orlando,Florida,32801,28.5552019,-81.378979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knight Dermatology Institute, Orlando, Florida 32801",Knight Dermatology Institute: A Forefront Dermatology Practice,NA,[],"[{'name': 'Dr. J. Matthew Knight, MD, FAAD', 'affiliation': 'Knight Dermatology Institute', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
NCT02032771,COMPLETED,33.0,ACTUAL,2016,I-V,1,1,1,1,1,0,Knight Dermatology Institute,Orlando,Florida,32801,28.5552019,-81.378979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Knight Dermatology Institute, Orlando, Florida 32801",Knight Dermatology Institute: A Forefront Dermatology Practice,NA,[],[]
NCT05589038,TERMINATED,53.0,ACTUAL,2023,I-VI,1,1,1,1,1,1,"KGL Skin Study Center, LLC",Newtown Square,Pennsylvania,19073,39.9789871,-75.43418969999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KGL Skin Study Center, LLC, Newtown Square, Pennsylvania 19073",KGL Skin Study Center,NA,[],"[{'name': 'Johnson & Johnson Consumer Inc. (J&JCI) Clinical Trial', 'affiliation': 'Johnson & Johnson Consumer Inc. (J&JCI)', 'role': 'STUDY_DIRECTOR'}]"
NCT06852742,COMPLETED,69.0,ACTUAL,2025,"I, II, III, IV",1,1,1,1,0,0,"KGL Skin Study Center, LLC",West Chester,Pennsylvania,19073,39.9789871,-75.43418969999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KGL Skin Study Center, LLC, West Chester, Pennsylvania 19073",KGL Skin Study Center,NA,[],[]
NCT05514782,COMPLETED,67.0,ACTUAL,2022,I-IV,1,1,1,1,0,0,KGL Skin Study Center,West Chester,Pennsylvania,19073,39.9789871,-75.43418969999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KGL Skin Study Center, West Chester, Pennsylvania 19073",KGL Skin Study Center,NA,[],[]
NCT04882631,COMPLETED,30.0,ACTUAL,2022,"I, II, III",1,1,1,0,0,0,KGL Skin Study Center,Newtown Square,Pennsylvania,19073,39.9789871,-75.43418969999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KGL Skin Study Center, Newtown Square, Pennsylvania 19073",KGL Skin Study Center,PHASE1,[],"[{'name': 'Chief Medical Officer', 'affiliation': 'Pyramid Biosciences', 'role': 'STUDY_DIRECTOR'}]"
NCT01113606,COMPLETED,,,2010,I-IV,1,1,1,1,0,0,Kentucky Aesthetic and Plastic Surgery Institute,Louisville,Kentucky,40202,38.285218,-85.628073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kentucky Aesthetic and Plastic Surgery Institute, Louisville, Kentucky 40202",CaloAesthetics® Plastic Surgery Center,PHASE4,[],[]
NCT01026441,TERMINATED,60.0,ESTIMATED,2011,I-VI,1,1,1,1,1,1,Kavali Plastic Surgery and Skin Renewal Center,Atlanta,Georgia,30342,33.920108,-84.3594245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kavali Plastic Surgery and Skin Renewal Center, Atlanta, Georgia 30342",Kavali Plastic Surgery,PHASE4,[],[]
NCT03639883,COMPLETED,16.0,ACTUAL,2024,I-IV,1,1,1,1,0,0,Kaufman and Davis Plastic Surgery,Folsom,California,95630,38.642492,-121.145522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kaufman and Davis Plastic Surgery, Folsom, California 95630",Dr. David Kaufman,"PHASE1, PHASE2",[],"[{'name': 'James Milbauer, MD', 'affiliation': 'Novella Clinical', 'role': 'STUDY_DIRECTOR'}]"
NCT07095114,RECRUITING,30.0,ESTIMATED,2025,"V, VI",0,0,0,0,1,1,Karmanos Cancer Institute,Detroit,Michigan,48201,42.3521659,-83.0572912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Karmanos Cancer Institute, Detroit, Michigan 48201",Karmanos Cancer Institute,NA,"[{'name': 'Michael Dominello, DO', 'role': 'CONTACT', 'phone': '3135769546', 'email': 'Mdominel@med.wayne.edu'}]","[{'name': 'Michael Dominello, DO', 'affiliation': 'Wayne State University', 'role': 'PRINCIPAL_INVESTIGATOR'}]"
